security_code,as_of_year,cutoff_notice,verdict,basis,business_desc_at_period,reason,evidence
000538,2002,2003-04-30,boundary_pending,boundary,制造业-医药制造业｜云南｜中成药与化学药制剂,ROE连续三年12.3/18.1/18.7%上行、净利七年由0.24亿单调增至0.94亿，方向为正；但毛利率2000年由55.3%骤降至30.6%、同期营收由2.3亿跳至8.0亿，说明业务结构发生重大变化（低毛利业务并入），2000-2002三年毛利率维持在30~36%。核心药品业务的护城河强度被结构变化掩盖，表内无法分辨。按§5.4.1第6条判boundary。,1996-2002毛利率51.7/55.5/66.8/55.3/30.6/34.9/35.9%；1999→2000营收2.3→8.0亿；ROE 12.8/12.3/18.1/18.7%
600642,2002,2003-04-30,boundary_pending,boundary,电力、热力生产和供应业｜上海｜电力建设与能源项目投资,净利长期数倍于营收（1996年营收1.3亿而净利5.58亿、1997年营收2.3亿而净利9.19亿），说明利润几乎全部来自参股电厂的权益法投资收益而非自身经营；主体本身无可评估的业务，其护城河取决于底层被投资产而这些资产未在表内披露。按§5.4.1第6条判boundary。,1996-1998营收1.3/2.3/0.9亿对净利5.58/9.19/8.06亿；2002营收28.2亿对净利10.34亿
600809,2002,2003-04-30,boundary_pending,fin,制造业-酒、饮料和精制茶制造业｜山西｜白酒生产与销售,毛利率1996-2002维持在53.0%~63.7%且2002年升至63.7%，显示产品仍有定价权；但ROE五年仅0.5~3.6%、净利由1996年0.51亿降至2002年0.16亿、营收七年由4.4亿仅增至5.2亿——高毛利完全未转化为股东回报，费用或资产效率存在严重问题。按§5.4.2以竞争力为准但须通过资本复制测试，回报层面不成立。,1996-2002毛利率57.6/55.0/53.0/55.3/56.9/59.7/63.7%；ROE 0.5/—/1.6/3.6/2.0%；净利0.51/0.52/0.05/0.05/0.11/0.26/0.16亿
000937,2002,2003-04-30,boundary_pending,fin,采矿业-煤炭开采和洗选业｜河北｜煤炭及制品,毛利率由1999年48.4%降至2002年37.9%（降10.5pp）、ROE由21.6%降至11.2%；同期同批另一家煤炭公司毛利率稳定在53~59%不降——本公司资源禀赋弱于同业头部且回报在持续下行，营收七年由8.5亿仅增至14.0亿。按§5.4.1第4条存疑不放入。,1996-2002毛利率46.1/47.7/47.8/48.4/42.6/39.9/37.9%；ROE 21.6/12.6/15.7/11.2%
600729,2002,2003-04-30,boundary_pending,fin,批发和零售业-零售业｜重庆｜百货与食品零售,毛利率七年11.8~14.6%、净利率2.2%，ROE 14.6~20.7%但由高转低；区域百货的选址优势在当时未形成跨区域可复制的壁垒，营收四倍增长而净利仅由0.53增至0.69亿。行业非绝望。,1996-2002毛利率14.6/12.2/11.8/12.2/12.3/12.6/12.2%；净利0.53/0.71/0.71/0.73/0.58/0.57/0.69亿
600320,2002,2003-04-30,boundary_pending,fin,制造业-通用设备制造业｜上海｜大型港口装卸系统与工程机械,毛利率由1996年28.2%崩至2002年9.0%（降19.2pp）、ROE由14.1%降至7.3%；营收七年4.6倍增长而净利仅由0.86增至1.37亿，2002年净利较2001年下降29%。大型装备按项目招标定价，规模扩张伴随毛利崩塌。行业非绝望。,1996-2002毛利率28.2/22.9/13.1/12.4/9.5/11.9/9.0%；2001→2002净利1.92→1.37亿
600600,2002,2003-04-30,boundary_pending,fin,制造业-酒、饮料和精制茶制造业｜山东｜啤酒生产与销售,毛利率由1996年26.2%升至2002年41.5%、营收由15.2亿增至69.4亿（4.6倍），但ROE五年仅3.6~7.5%、净利率3.3%；毛利率与规模的双升未转化为股东回报，说明扩张（并购整合）消耗了全部改善。按§5.4.2须通过资本复制测试，回报层面不成立。,1996-2002毛利率26.2/33.4/37.9/40.1/40.4/40.3/41.5%；ROE 4.5/—/4.2/3.6/7.5%；2002营收69.4亿对净利2.31亿
600694,2002,2003-04-30,boundary_pending,fin,批发和零售业-零售业｜辽宁｜百货零售与食品销售,毛利率由19.2%降至15.6%、ROE由14.0%降至6.6%、净利率2.7%；营收2000-2002由13.6亿增至30.5亿而净利由0.84降至0.83亿，扩张完全无利润贡献。行业非绝望。,1996-2002毛利率18.9/19.2/19.0/17.2/16.8/16.6/15.6%；ROE 14.0/10.2/9.3/6.6%
000488,2002,2003-04-30,boundary_pending,fin,制造业-造纸和纸制品业｜山东｜机制纸与纸板生产,毛利率由1997年35.8%降至2002年28.4%、ROE在4.8%~14.7%间大幅波动（2001年低至4.8%）；造纸产能由资金即可复制、回报随纸价周期摆动，营收2002年翻倍主要由产能投放而非定价能力。行业非绝望。,1997-2002毛利率35.8/32.0/33.8/28.6/25.1/28.4%；ROE 11.4/—/14.7/4.8/11.3%
600276,2002,2003-04-30,worth_attention,fin,制造业-医药制造业｜江苏｜抗肿瘤药与注射剂制造,毛利率1997-2002由40.6%单调升至63.1%，六年无一年回落、累计升22.5pp——在制造业中毛利率持续单向扩张极为罕见，本批其余48家中仅一家出现类似形态。经营范围以抗肿瘤药、无菌原料药、冻干粉针剂为主，此类品种需药品注册与GMP认证、且抗肿瘤药审批周期长，构成资金无法快速跨越的准入壁垒；毛利率的单调上行正是产品结构向高壁垒品种迁移的财务体现。净利同期由0.41亿增至0.79亿。ROE 2001-2002回落至11.4/10.1%可由2000年上市募资使BPS由0.55跳至5.05完整解释，非经营恶化。须记录的保留：营收仅7.6亿、上市仅2年。,1997-2002毛利率40.6/43.5/47.8/53.2/59.7/63.1%单调上升；净利0.41/0.43/0.51/0.65/0.81/0.79亿；BPS 0.55→5.05（2000-10上市）
000999,2002,2003-04-30,boundary_pending,fin,制造业-医药制造业｜广东｜中成药与化学药制剂,ROE由1999年23.4%崩至2001年4.7%、2002年仅6.1%，净利由2.20亿降至1.65亿，毛利率同期由57.5%降至49.1%；三项同时恶化，与前期高回报的落差说明其优势并不持久。行业非绝望。,1999-2002 ROE 23.4/7.3/4.7/6.1%；净利2.20/1.61/1.21/1.65亿；毛利率57.5/49.6/50.9/49.1%
000568,2002,2003-04-30,boundary_pending,fin,制造业-酒、饮料和精制茶制造业｜四川｜白酒生产与销售,毛利率维持在57.9%~66.0%的高位显示产品仍有定价权，但净利由1997年3.19亿崩至2002年0.31亿（降90%）、ROE降至2.4%、营收七年由9.6亿仅增至10.4亿几近停滞；高毛利与崩塌的回报并存，说明定价权未能抵御费用或渠道问题。按§5.4.2须通过资本复制测试，回报层面不成立。,1996-2002毛利率60.0/65.6/59.7/63.0/66.0/63.8/57.9%；净利2.45/3.19/1.23/1.28/1.62/0.73/0.31亿；ROE 13.7/13.6/6.4/2.4%
600583,2002,2003-04-30,boundary_pending,fin,采矿业-开采专业及辅助性活动｜天津｜海洋工程与船舶建造,毛利率由1998年31.8%单调降至2002年15.6%（降16.2pp），ROE由32.0%降至11.2%；工程承包按项目招标定价，规模四倍扩张伴随单位盈利腰斩。2002-02才上市、满0年。行业非绝望。,1998-2002毛利率31.8/26.5/20.9/17.9/15.6%；ROE 32.0/27.0/11.2%
600597,2002,2003-04-30,boundary_pending,boundary,制造业-食品制造业｜上海｜乳制品与巴氏杀菌乳生产,ROE 2001-2002达28.0/24.0%、毛利率由26.1%升至33.5%、营收四年由14.6亿增至50.2亿（3.4倍）——三项同时向好，财务签名在本批属最强之一；但2002-08才上市、满0年，可比历史仅四年，按§5.4.2(a)次新股披露不足判boundary。,1999-2002毛利率26.1/30.4/33.8/33.5%；ROE 14.0/16.0/28.0/24.0%；上市2002-08-28
600350,2002,2003-04-30,boundary_pending,boundary,交通运输业-道路运输业｜山东｜高等级公路投资与收费,收费路权属特许经营、区位独占，资金无法在同一路段复制，壁垒真实；但ROE三年稳定在8.2~8.4%，路产的重资本属性把股东回报锁在低位，未体现超额。且2002-03才上市、满0年。按§5.4.1第4条存疑不放入。,2000-2002 ROE 8.2/8.4/8.3%；毛利率79.1/80.0/70.0/71.1/60.6%
600100,2002,2003-04-30,boundary_pending,fin,制造业-电子设备制造业｜北京｜计算机与互联网接入服务,毛利率由1996年31.6%降至2002年15.5%、ROE由18.2%降至6.6%；2002年营收增9%而净利较2001年下降37%，规模扩张已完全无法带来利润。行业非绝望。,1996-2002毛利率31.6/26.6/25.2/24.6/18.7/18.0/15.5%；2001→2002净利2.91→1.84亿
600686,2002,2003-04-30,boundary_pending,fin,制造业-汽车制造业｜福建｜客车与汽车零部件,毛利率由1996年33.1%降至2002年18.1%（降15.0pp），净利七年仅由0.13亿增至0.87亿、绝对规模极小；客车制造无差异化空间，2002年ROE 24.9%的跳升由净利翻倍带来但基数仅0.47亿。行业非绝望。,1996-2002毛利率33.1/33.1/30.9/24.5/20.2/17.5/18.1%；净利0.13/0.04/0.40/0.32/0.36/0.47/0.87亿
600717,2002,2003-04-30,worth_attention,fin,交通运输业-水上运输业｜天津｜港口经营与货物装卸仓储,毛利率1996-2002七年落在50.2%~59.3%区间（跨度9.1pp）且无下行趋势，同期ROE由10.7%升至17.1%、净利由0.31亿增至2.99亿（9.6倍）无一年下滑——水平、稳定、增长三者同时成立。港口岸线与后方陆域是**区位独占的不可复制要素**：新进入者即使资金充足也无法在同一港区取得等效岸线，且腹地货源与集疏运网络需长期积累。本批另两家港口公司毛利率同样维持在40%以上，印证该行业的资源属性而非单一公司的偶然。,1996-2002毛利率54.3/59.3/50.2/51.9/55.2/54.7/54.0%；ROE 10.7/13.8/17.8/17.1%；净利0.31/1.01/1.06/1.18/1.92/2.70/2.99亿
000596,2002,2003-04-30,boundary_pending,fin,制造业-酒、饮料和精制茶制造业｜安徽｜白酒与酒精生产,毛利率虽维持在43.5~55.5%显示产品有定价权，但净利由1997年1.90亿降至2002年0.60亿（降68%）、营收由9.6亿降至5.3亿（降45%）、ROE由15.3%降至4.0%；规模与回报同时收缩，定价权未能守住份额。行业非绝望。,1997-2002营收9.6/8.7/8.9/9.2/8.1/5.3亿；净利1.90/1.41/1.49/1.47/0.67/0.60亿；ROE 15.3/12.4/5.8/4.0%
600377,2002,2003-04-30,boundary_pending,boundary,交通运输业-道路运输业｜江苏｜高速公路建设与收费,净利1997-2002由3.14亿单调增至8.17亿（2.6倍）、毛利率稳定在65.1~71.9%，收费路权为特许经营且区位独占；但ROE五年仅4.4~6.0%，路产的资本占用把股东回报压在极低水平——壁垒真实而回报不真实。按§5.4.1第4条存疑不放入。,1998-2002 ROE 4.4/4.8/5.4/5.7/6.0%；毛利率68.6/71.9/69.4/68.1/68.3%；净利5.43→8.17亿
000035,2002,2003-04-30,boundary_pending,boundary,水利、环境和公共设施管理业｜江苏｜垃圾处理与公路养护,ROE由1998年11.9%升至2002年31.4%，表面回报优异；但同期毛利率由22.7%崩至9.6%、净利率仅1.9%、净利绝对额仅0.58亿，而BPS长期停在1.72~2.12——高ROE来自极低的净资产基数与规模放量，不是盈利能力。按§5.4.1第6条判boundary。,1998-2002毛利率19.0/6.8/16.7/13.4/9.6%；ROE 11.9/—/23.9/29.8/31.4%；2002营收31.3亿对净利0.58亿
600006,2002,2003-04-30,worth_attention,fin,制造业-汽车制造业｜湖北｜商用车、发动机与零部件制造,毛利率1996-2001由6.9%单调升至21.3%、六年累计升14.4pp（2002年小幅回落至20.1%），**与本批另三家汽车制造业同期毛利率分别下降15.0pp、11.2pp、9.1pp的方向完全相反**；同期ROE由13.8%升至18.9%、净利由0.52亿增至6.23亿（12倍）、营收由19.0亿增至70.0亿。在整车行业普遍以价换量的同一时段，本公司单位盈利能力持续扩张，说明其产品或成本地位不由行业价格竞争决定。,1996-2002毛利率6.9/9.9/12.1/15.3/18.7/21.3/20.1%；ROE 13.8/18.4/18.9%；净利0.52/1.49/2.44/3.21/3.49/5.37/6.23亿
000021,2002,2003-04-30,boundary_pending,fin,制造业-电子设备制造业｜广东｜计算机软硬件与通讯设备,毛利率由1996年26.2%崩至2002年7.1%（降19.1pp）、ROE由39.1%降至2.6%，2001年更净亏0.17亿；营收虽由16.2亿增至61.8亿但净利由2.75亿降至0.61亿，是定价权完全丧失后的规模空转。行业非绝望。,1996-2002毛利率26.2/21.9/22.6/18.4/11.1/5.9/7.1%；净利2.75/3.19/4.49/3.13/1.48/−0.17/0.61亿
600742,2002,2003-04-30,boundary_pending,fin,制造业-汽车制造业｜吉林｜汽车零部件与轮毂制造,毛利率由1996年22.3%降至2002年11.1%（降11.2pp）、ROE由23.0%降至12.8%；营收2001年由8.4亿跳至21.4亿而净利仅由1.06增至1.41亿，2002年营收再增51%而净利零增长。零部件配套议价能力持续弱化。行业非绝望。,1996-2002毛利率22.3/21.9/18.8/20.3/17.4/14.2/11.1%；2001-2002净利1.41/1.42亿
600120,2002,2003-04-30,boundary_pending,fin,金融业-其他金融业｜浙江｜进出口贸易与投资管理,毛利率长期7.1~10.8%、净利率3.2%，营收七年由13.0亿增至36.4亿而净利仅由0.25增至1.16亿；主营为进出口贸易与代理，无准入门槛，ROE由19.9%降至14.4%。行业非绝望。,1996-2002毛利率7.1/9.1/9.3/9.9/8.2/9.6/10.8%；ROE 17.1/19.4/19.9/15.6/14.4%
600085,2002,2003-04-30,worth_attention,fin,制造业-医药制造业｜北京｜中成药制剂与药用动植物种养,毛利率1996-2002七年落在40.6%~46.3%的5.7pp窄区间、ROE 1998-2002五年落在16.7%~19.0%的2.3pp窄区间、净利七年由0.89亿单调增至2.50亿无一年下滑——**水平、稳定性、单调增长三者同时成立，在本批64家中唯一**。经营范围含中成药制剂生产与药用动植物的饲养种植，说明其向上游原料延伸；中成药品种批文与配方属注册壁垒，资金充足的新进入者无法快速取得同等品种组合。穿越1998-2002全程（含同批多数制造业毛利率大幅压缩的时段）毛利率不降，是定价权而非周期。,1996-2002毛利率43.5/43.4/43.7/45.2/46.3/40.6/44.0%；ROE 19.0/17.5/16.7/18.3%；净利0.89/1.02/1.24/1.39/1.41/1.99/2.50亿
600664,2002,2003-04-30,boundary_pending,boundary,制造业-医药制造业｜黑龙江｜药品生产与批发零售,毛利率2000年由38.2%跳至50.9%后又回落至2002年37.2%，跳变幅度达13pp且同期营收由44.9亿增至64.4亿后回落至53.7亿再回升——业务结构在三年内反复变动；ROE 11.1~15.6%。核心药品业务的盈利能力被结构变动掩盖，无法从表内分辨。按§5.4.1第6条判boundary。,1998-2002毛利率25.1/38.2/50.9/42.1/37.2%；营收29.2/44.9/64.4/53.7/65.1亿
001872,2002,2003-04-30,boundary_pending,boundary,交通运输业-水上运输业｜广东｜港口码头建设经营与保税仓储,毛利率1996-2002维持在41.2%~56.4%，反映港口岸线的资源属性；但ROE 1998-2001四年仅5.5~7.8%、2002年才跳至15.2%，单年跳升不足以判定回报水平已实质改善，且营收七年由4.1亿仅增至7.4亿。**另须记录：本条与同批另一条目（不同证券代码）的逐年财务数据七年逐位完全相同，疑为同一经营主体的两个上市代码，装配时须核实并去重，否则会重复计入。**,1996-2002毛利率42.3/45.9/41.2/46.7/45.1/46.8/56.4%；ROE 5.5/7.6/7.8/15.2%；与另一代码数据逐位相同
000022,2002,2003-04-30,boundary_pending,boundary,交通运输业-水上运输业｜广东｜港口码头建设经营与保税仓储,判定同上：毛利率41.2~56.4%显示岸线资源属性，但ROE四年仅5.5~7.8%、2002年才跳至15.2%，营收七年几无增长。**本条与同批另一条目的逐年财务数据七年逐位完全相同，疑为同一主体的两个上市代码，装配时须去重。**两条给出相同判定以保持一致，不因代码不同而分别处理。,1996-2002毛利率42.3/45.9/41.2/46.7/45.1/46.8/56.4%；ROE 5.5/7.6/7.8/15.2%；与另一代码数据逐位相同
600380,2002,2003-04-30,boundary_pending,boundary,制造业-医药制造业｜广东｜中成药与抗生素原料药制剂,毛利率1997-2002六年落在72.1%~74.9%的2.8pp极窄区间，稳定性在本批最高，显示产品有实质定价权；但营收仅7.1亿、2001-06才上市满1年，且2002年净利较2001年下降14%、ROE仅8.3%（2001年募资使BPS由1.28跳至7.31后回落至4.94），募资后的资金使用效率尚无数据验证。按§5.4.1第4条存疑不放入。,1997-2002毛利率72.1/74.9/72.5/72.8/72.4/73.9%；2001→2002净利2.01→1.72亿；ROE 71.4/15.5/8.3%
000900,2002,2003-04-30,boundary_pending,fin,交通运输业-道路运输业｜湖南｜公路管理养护与收费,毛利率维持在65.8~75.4%（收费路产特性），但ROE由1998年27.1%降至2002年3.6%、2002年净利较2001年下降49%；BPS由1.47升至6.29的多轮融资使回报被持续摊薄，路权未转化为可持续的股东回报。行业非绝望。,1998-2002 ROE 27.1/—/9.4/7.2/3.6%；2001→2002净利1.73→0.89亿；BPS 1.47→6.29
600626,2002,2003-04-30,boundary_pending,fin,制造业-纺织业｜上海｜针纺织品与服装服饰批发零售,毛利率长期6.3~12.5%、2002年降至9.1%，净利率3.5%；ROE由16.4%降至10.1%。纺织加工与批发无准入门槛，营收七年3.2倍而净利仅由0.05增至1.34亿且2002年较2001年下降7%。行业非绝望。,1996-2002毛利率6.5/6.3/12.5/10.7/10.8/10.2/9.1%；ROE 16.4/—/14.3/12.1/10.1%
600177,2002,2003-04-30,boundary_pending,boundary,制造业-纺织服装、服饰业｜浙江｜服装制造与针纺织品批发,ROE 2000-2002三年稳定在19.1~21.2%、净利七年由0.94亿增至3.99亿（4.2倍），回报水平与增长均属优良；但毛利率由1998年53.8%降至2002年42.2%（降11.6pp），定价权在弱化，且经营范围含房地产开发、项目投资与多类商品批发零售，主业纯度存疑，无法分辨回报来自服装品牌还是其他板块。按§5.4.1第6条判boundary。,1996-2002毛利率47.2/53.6/53.8/46.6/48.3/42.0/42.2%；ROE 32.6/21.2/19.1/19.9%
000866,2002,2003-04-30,boundary_pending,boundary,制造业-石油加工与化工｜江苏｜石油制品与润滑油,1996-2000五年营收字段全部缺失、仅有净利，2001年起才有营收（128.6亿）；而2001年净利较2000年下降95%（6.51→0.35亿）后2002年又回升至6.25亿（18倍）。数据不完整且两年间的剧烈反复无法从表内解释。按§5.4.1第6条判boundary。,1996-2000营收字段缺失；净利7.24/6.15/4.09/4.85/6.51/0.35/6.25亿；2001→2002营收128.6→151.7亿
600754,2002,2003-04-30,boundary_pending,fin,住宿和餐饮业-住宿业｜上海｜宾馆餐饮与连锁经营,毛利率维持在51.9~60.3%（酒店业特性），但营收七年由7.4亿仅增至8.3亿几近停滞、净利由0.87亿降至0.61亿、ROE由10.4%降至3.5%；单体酒店的区位价值未形成可复制扩张的连锁能力。行业非绝望。,1996-2002营收7.4/7.4/6.4/6.7/7.0/7.9/8.3亿；净利0.87/0.97/1.05/1.18/1.16/0.54/0.61亿；ROE 10.4/9.7/3.2/3.5%
600132,2002,2003-04-30,boundary_pending,fin,制造业-酒、饮料和精制茶制造业｜重庆｜啤酒与非酒精饮料生产,毛利率七年稳定在46.7~49.5%（区间仅2.8pp）显示区域市场有定价权，但净利七年由0.49亿仅增至0.45亿实为零增长、ROE由12.9%降至7.4%；营收3.7倍扩张完全未带来利润，说明区域啤酒的份额扩张需以让利换取。行业非绝望。,1996-2002毛利率47.8/47.0/47.6/48.5/46.7/49.5/49.3%；净利0.49/0.53/0.55/0.42/0.41/0.34/0.45亿；ROE 12.9/7.2/5.7/7.4%
600649,2002,2003-04-30,boundary_pending,boundary,水的生产和供应业｜上海｜原水供应与污水处理,原水供应属区域独家特许经营、管网具排他性，毛利率50.6~70.8%反映该属性；但ROE五年仅8.3~10.2%，且营收七年由4.1亿仅增至7.8亿、2002年净利4.01亿低于1999年的4.35亿。特许经营同时锁定了水价与回报上限，超额部分无法从表内分辨。按§5.4.1第6条判boundary。,1998-2002 ROE 10.2/—/8.8/8.3/8.4%；毛利率58.6/56.9/58.1/54.8/50.6%；净利3.99/4.35/4.06/3.89/4.01亿
600123,2002,2003-04-30,boundary_pending,fin,采矿业-煤炭开采和洗选业｜山西｜煤炭开采与洗选,毛利率在15.6%~43.3%间剧烈摆动（2000年低至15.6%、当年ROE仅1.3%），与同批毛利率稳定在53~59%的煤炭同业形成鲜明对照；营收仅6.5亿、净利0.84亿，资源禀赋与成本地位均弱。行业非绝望。,1997-2002毛利率33.1/34.9/26.1/15.6/29.5/43.3%；ROE 24.4/—/1.3/4.8/9.8%
600009,2002,2003-04-30,worth_attention,qual,交通运输业-航空运输业｜上海｜民用机场运营与航空地面服务,经营范围明示为民用机场运营。机场是**单一城市内的区位独占设施**：同一都市圈不会重复审批同级机场，跑道与航站楼的选址、空域与时刻资源均由行政配置，资金充足的新进入者无法复制——属§5.4.2列举的"政策优势"与"产业地位"，通过资本复制测试。财务同步验证：毛利率1996-2002七年最低仍达54.5%、净利由3.01亿增至6.06亿无一年下滑、营收七年3.6倍。**须记录的保留**：毛利率四年由83.0%降至54.5%，产能扩建带来的折旧与资本占用正在摊薄单位回报，ROE同期由19.0%降至11.4%；该趋势若延续，须在后续年度复核。,1996-2002毛利率81.3/79.0/82.1/83.0/62.6/57.0/54.5%；净利3.01/3.22/5.50/5.94/5.45/5.67/6.06亿；ROE 19.0/13.0/11.8/11.4%
600598,2002,2003-04-30,boundary_pending,boundary,农、林、牧、渔业-农业｜黑龙江｜谷物豆类油料种植与销售,毛利率1998-2002维持在50.7%~61.1%、在农业中属异常高位，可能反映垦区规模化耕地的资源禀赋（耕地本身不可复制）；但营收五年由19.1亿降至14.7亿（降23%）、ROE由28.5%降至12.3%，规模持续收缩的原因无法从表内分辨，且2002-03才上市满0年。按§5.4.1第6条判boundary。,1998-2002营收19.1/17.6/15.2/14.1/14.7亿；毛利率52.3/50.7/53.3/60.6/61.1%；ROE 28.5/20.4/18.5/20.5/12.3%
000513,2002,2003-04-30,boundary_pending,fin,制造业-医药制造业｜广东｜药品生产与医疗器械,净利由1996年0.81亿降至2002年0.63亿、七年负增长，1998-2000三年ROE分别仅4.1%/—/0.0%几近于零；毛利率虽由34.1%升至44.1%但完全未转化为回报。行业非绝望。,1996-2002净利0.81/0.43/0.03/0.02/0.10/0.49/0.63亿；ROE 4.1/—/0.0/5.6/6.5%
600508,2002,2003-04-30,boundary_pending,fin,采矿业-煤炭开采和洗选业｜上海｜煤炭开采与发电供电,毛利率30.5~35.4%，明显低于同批毛利率53~59%的煤炭同业约23pp，说明资源品位或开采成本处于劣势；ROE三年由22.5%降至11.1%（2001年募资使BPS由1.64跳至3.58）。上市满1年。行业非绝望。,1998-2002毛利率35.4/34.2/30.5/31.1/30.5%；ROE 22.5/18.9/11.1%
600510,2002,2003-04-30,boundary_pending,boundary,房地产业｜江苏｜针纺织品制造与房地产开发,ROE三年22.7~30.3%、毛利率由16.8%升至25.7%、净利四年由0.39亿增至1.26亿，三项均向好；但2002-06才上市满0年、可比历史仅四年，且经营范围横跨针纺织品制造、棉花收购与房地产开发，无法分辨回报来源。按§5.4.2(a)与第6条判boundary。,1999-2002毛利率16.8/16.8/22.3/25.7%；ROE 26.7/30.3/22.7%；上市2002-06-18
600062,2002,2003-04-30,boundary_pending,fin,制造业-医药制造业｜北京｜药品生产与批发,营收七年由2.1亿暴增至36.9亿（17.6倍）而净利仅由0.51亿增至1.68亿（3.3倍）；毛利率2000-2002两年由45.7%降至31.0%（降14.7pp）、ROE由17.0%降至11.6%——扩张以摊薄单位盈利为代价，规模来自并入低毛利的商业分销而非药品本身。行业非绝望。,2000-2002营收11.7/23.8/36.9亿；毛利率45.7/37.0/31.0%；ROE 17.0/15.9/11.6%
600548,2002,2003-04-30,boundary_pending,boundary,交通运输业-道路运输业｜广东｜公路投资建设与经营管理,毛利率74.6~79.5%（收费路产特性）、路权区位独占，但ROE五年仅6.8~9.0%且2002年净利较2001年下降16%；与本批另三家路产公司形态一致——壁垒真实而股东回报被资本占用锁死。上市满1年。按§5.4.1第4条存疑不放入。,1998-2002 ROE 7.5/7.9/8.0/9.0/6.8%；2001→2002净利4.02→3.37亿
600130,2002,2003-04-30,boundary_pending,boundary,制造业-电子设备制造业｜浙江｜电子产品与计算机配件研销,营收三年由3.1亿暴增至63.7亿（20倍）、2002年ROE由8.4%跳至23.0%，表面爆发力极强；但同期毛利率由38.1%降至23.8%、员工仅440人而营收63.7亿（人均1,448万），业务形态更接近分销而非制造。单年跳升与规模暴增的可持续性无法从表内判断。按§5.4.1第6条判boundary。,1999-2002营收3.1/9.3/26.2/63.7亿；毛利率28.1/32.0/28.2/23.8%；ROE 9.0/8.4/23.0%；员工440人
600210,2002,2003-04-30,boundary_pending,boundary,制造业-橡胶和塑料制品业｜上海｜PET瓶与包装容器生产,毛利率1999-2002四年落在29.7%~30.9%的1.2pp极窄区间、ROE三年15.8~16.7%、净利七年由0.19亿增至2.52亿（13倍），稳定性与增长俱佳；但PET包装的壁垒主要是就近配套与客户绑定（运输半径限制），这一点无法从表内证实，且行业进入门槛以资本为主、技术门槛有限。按§5.4.1第6条判boundary。,1999-2002毛利率30.9/29.7/30.8/30.6%；ROE 16.4/16.7/15.8%；净利0.19/0.35/0.83/1.21/1.52/1.97/2.52亿
600236,2002,2003-04-30,boundary_pending,boundary,电力、热力生产和供应业｜广西｜水电站开发建设与经营,毛利率55.2~68.6%远高于本批火电同业，反映水电零燃料成本的结构性优势，且水电站址属不可复制的稀缺资源；但ROE四年由14.5%降至9.8%、营收五年由4.7亿增至6.3亿后连续三年零增长，受管制电价把回报锁定，超额部分无法从表内分辨。按§5.4.1第6条判boundary。,1997-2002毛利率63.4/66.7/68.6/64.3/55.2/57.3%；ROE 14.5/11.2/10.1/9.8%；2000-2002营收6.5/6.4/6.3亿
000917,2002,2003-04-30,boundary_pending,fin,信息传输业-广播电视传输服务｜湖南｜广播电视节目传送与视频点播,ROE由2000年15.5%崩至2002年1.8%、净利由1.05亿降至0.40亿（降62%）、毛利率由51.2%降至41.6%；2000年BPS由3.57跳至9.06的大额募资后回报持续下滑，说明资金未找到有效投向。行业非绝望。,2000-2002 ROE 15.5/3.3/1.8%；净利1.05/0.76/0.40亿；BPS 3.57→9.06→9.04
600270,2002,2003-04-30,boundary_pending,boundary,交通运输业-多式联运和运输代理业｜北京｜国际航空货运代理与国际快递,经营范围含国际快递业务与航空货运销售代理，均需资质许可，构成准入门槛；ROE三年稳定在15.4~21.0%、净利七年由0.69亿增至2.71亿（3.9倍）。但毛利率两年由73.8%降至48.5%（降25.3pp），代理环节的议价能力正在快速弱化，资质是否能守住利润无法从表内判断。按§5.4.1第6条判boundary。,1997-2002毛利率61.5/60.7/58.1/73.8/65.4/48.5%；ROE 21.0/15.4/15.8%；净利0.69/1.37/1.62/1.77/2.31/2.71亿
600422,2002,2003-04-30,boundary_pending,fin,制造业-医药制造业｜云南｜中西药原辅料与制剂生产,毛利率由33.9%升至44.6%是正面，但ROE三年仅7.3~11.5%、营收三年由5.1亿降至5.0亿零增长、净利绝对额仅0.45亿；规模与回报双弱，2000年募资使BPS由0.41跳至5.21后ROE即降至个位数。行业非绝望。,2000-2002营收5.1/4.9/5.0亿；ROE 11.5/7.3/8.2%；BPS 0.41→5.21
600601,2002,2003-04-30,boundary_pending,fin,制造业-电子设备制造业｜上海｜计算机及配件与办公设备分销,毛利率由1996年29.1%崩至2002年10.0%（降19.1pp）、净利率仅2.9%；营收七年由1.8亿增至45.1亿（25倍）而净利仅由0.34增至1.29亿，业务已由制造转为低毛利分销，ROE 19.8%主要来自BPS仅1.92的低净资产基数。行业非绝望。,1996-2002毛利率29.1/27.4/15.8/12.4/11.8/10.0/10.0%；2002营收45.1亿对净利1.29亿；BPS 1.92
600315,2002,2003-04-30,boundary_pending,fin,制造业-化学制品制造业｜上海｜化妆品与日用化学制品,毛利率六年稳定在36.3~42.2%显示品牌有一定溢价，但ROE由1999年14.4%降至2002年6.8%、净利率仅5.5%、营收六年由8.8亿仅增至13.6亿（1.5倍）；2001年募资使BPS由1.60跳至3.96后回报即腰斩，品牌溢价未转化为股东回报。行业非绝望。,1997-2002毛利率42.2/36.9/36.3/37.2/38.3/40.3%；ROE 14.4/—/7.8/6.8%；净利0.35/0.26/0.36/0.47/0.73/0.75亿
